CLASSE,TEXTO
POS,ATIVIDADES DE TREINAMENTO DO REGULADOR DE TENSAO DA UNIDADE.
POS,SUBSTITUIR JUNTA DE DILATACAO DO CONDUTO FORCADO . 
POS,INVERTER POLARIDADE DA EXCITATRIZ PRINCIPAL. 
POS,INVERTER POLARIDADE DA EXCITATRIZ PRINCIPAL. 
POS,INVERTER POLARIDADE DA EXCITATRIZ PRINCIPAL. 
POS,SUBSTITUIR REGISTRO DE SAIDA DE AGUA DE REFRIGERACAO DO OLEO DO MANCAL GUIA DO GERADOR. 
POS,MANUTENCAO PREVENTIVA NOS TC    S FASE: A B C E DCP    S FASE: A B C.  DESLIGAR TRIP DO RELE 62BF DO DJ8024  MANUTENCAO PREVENTIVA NO DJ8024.  RELIGAR TRIP DO RELE 62BF DO DJ8024.  VERIFICAR MANOBRAS NAS SC8027  SC8029 E SC8025.  EFETUAR ATERRAMENTO LOCAL EM SUBSTITUICAO A CHAVE TERRA SC8020T.  MANUTENCAO PREVENTIVA NA SC8020T.  RETIRAR ATERRAMENTO LOCAL EM SUBSTITUICAO A CHAVE TERRA SC8020T. 
POS,MANUTENCAO PREVENTIVA NO DISJUNTOR 8026. TC    S. DCP    S. PARA- RAIOS.  MANUTENCAO PREVENTIVA NAS SECC    S 8025. 8027. 8029. 8023 
POS,MANUTENCAO PREVENTIVA NO DJ8024. 
POS,SANAR VAZAMENTO DE OLEO NA FASE C DO DISJUNTOR 638. 
POS,INSPECAO E AJUSTES NOS MANCAIS DEVIDO OSCILACAO EXCESSIVA DA UNIDADE GERADORA.  EFETUAR BALANCEAMENTO DA UNIDADE GERADORA. 
POS,MEDIÇÃO DE CAMPO ELETRICO NOS TRECHOS PARALELOS DOS CIRCUITOS 1 E 2 DA LT 765KV ITABERÁ - TIJUCO PRETO. ATENDENDO SOLICITAÇÃO DO TCU.
POS,SSSS - EFETUAR COLETA DE OLEO PARA ACOMPANHAR DO PPM DE ACETILNO IU.
POS,SSSS -  EFETUAR DESCONEXÃO DOS PULOS QUE INTERLIGAM 32T3-4 AO 02BPDAS 09:30H ÁS 11:30H          -  EFETUAR REGULAÇÃO CHAVE 32T3-4 DAS 11:30H ÁS 16:30H          - EFETUAR RECONEXÃO DOS PULOS QUE INTERLIGAM 32T3-4 AO 02BP.
POS,COMPLETAR PRESSAO DE GAS SF6 COMPARTIMENTO  W  (SC 03WA E SC605). FASE AZULULTIMA VEZ 12 12 03
POS,SSMA - REALIZAR OPERAÇÃO DE ABERTURA E FECHAMENTO NO DISJUNTOR 14T1-A             NA CONDIÇÃO QUE O MESMO SE ENCONTRA.OU SEJA . ABERTO E ISOLADO.             DEVIDO CORREÇÃO DE VAZAMENTO NO CIRCUITO HIDRAULICO DE ALTA             PRESSÃO  .  
POS,VERIFICAÇÃO DA FIAÇÃO DEVIDO PROBLEMAS NO ACIONAMENTO DO SISTEMA DE VENTILAÇÃO DO TR 3 (345 88 KV).
POS,SUBSTITUIR UM ELO FUSIVEL QUEIMADO NO G7 B1 12. ELEMENTO E SANAR PONTO QUENTE NO G8 B1 1. ELEMENTO. NA BUCHA (DELTA T = 30.C). 
POS,MANUTENÇÃO PREVENTIVA DOS RELES DE PROTEÇÃO DOS ATFS . VERIFICAR ACIONAMENTO DA CS 735 E SANAR PONTOS QUENTE EM PRS . TCS E TPS DOS MESMOS        
POS,SUBSTITUICAO DE BORNES NOS PAINEIS QDCC.1 E 2 (CENTRO DE DISTRIBUICAO 125  VCC PARA O PATIO 500 KV)
POS,RETIRAR PAINEL DA ANTIGA PROTECAO DA LTFUMM.
POS,ENSAIOS DE TELEPROTEÇÃO PONTA A PONTA. COM RELIGAMENTO AUTOMÁTICO E ATUAÇÃO DAS PROTEÇÕES DO BAU INTERLAGOS C-2
POS,MANUTENÇÃO PREVENTIVA.
POS,UG 04 - 1: MPP-2 NOS COMPONENTES DO GERADOR E TURBINA.2:  CORREÇÃO DE EROSÃO CAVITACIONAL E TRINCAS NO ROTOR DA TURBINA.3:  INSTALAÇÃO DE MEDIDOR (MWH MVAH) DIGITAL  RETAGUARDA . TP S E TC S DE MEDIÇÃO  LIQUIDA .   UG 03 - 08:00H ÀS 10:00H DO DIA 02 02 04. POSSIBILITAR INSPEÇÃO COM MERGULHADOR NA SOLEIRA DO  VÃO 01  DA TOMADA D AGUA DA UG 04. PARA COLOCAÇÃO DE COMORTA DE MANUTENÇÃO A MONTANTE.   UG 05 - 10:00H ÀS 12:00H DO DIA 02 02 04. POSSIBILITAR INSPEÇÃO COM MERGULHADOR NA SOLEIRA DO  VÃO 02  DA TOMADA D AGUA DA UG 04. PARA COLOCAÇÃO DE COMORTA DE MANUTENÇÃO A MONTANTE.   
POS,INSPEÇÃO DETALHADA E SUBSTITUIÇÃO DE ISOLADORES E ACESSÓRIOS.
POS,AFERIÇÃO DO RELÉ SOBRECORRENTE DIRECIONAL (67NP) DA LINHA PDLD-LT7-02.
POS,SPML INSTALAR ESTRUTURAS DE EMERGÊNCIA EM TRECHO DE LT COM ESTRUTURA TOMBADA.
POS,RETIRAR INTERLIGAÇÃO DA SECCIONADORA MRSD6-19 COM A BARRA MRBP6-01 (PM08-4054239 DAS 09:00H ÀS 10:30H) E RECOLOCAR A REFERIDA INTERLIGAÇÃO (PM08-4054243 DAS 16:30H ÀS 18:00H). PARA POSSIBILITAR MELHORIAS NO ARMÁRIO E SISTEMA DE COMANDO DA SECCIONADORA MRSD6-19
POS,INSPEÇÃO TRIMESTRAL EM ESCOVAS.   INSPEÇÃO NAS CONTACTORAS DAS BOMBAS QPS.   INSPEÇÃO NAS PONTES DE TIRISTORES DO REGULADOR DE TENSÃO.
POS,SPMS SUBSTITUIR TPC 85G5-C DO LINK 05G5 UXG XGO.
POS,TESTE DE ENLACE NA CADEIA DE PROTEÇÃO SECUNDARIA
POS,ENSAIOS DINÂMICOS DO SISTEMA ANTI-INCÊNDIO DO GERADOR (CO2) DA UG-13.
POS,INSPEÇÃO ANUAL NO MBCL7-02
POS,ENSAIOS DINÂMICOS DO SISTEMA ANTI-INCÊNDIO DO GERADOR (CO2) DA UG-14
POS,SUBSTITUIR CONJUNTO ROTATIVO DA MBSL7-03
POS,SPMP EFETUAR INTERVENÇÃO DE URGÊNCIA NO MEDIDOR DE VAZÃO DO SISTEMA DE REFRIGERAÇÃO GERAL DA UNIDADE. DEVIDO GRANDE VAZAMENTO.
POS,SNSF CORRIGIR PONTO QUENTE NA CHAVE 230 KV 34Z5-4 LADO DO 04BP-1.
POS,1.COMBATE A CORROSÃO E PINTURA NOS PORTICOS   E PEDESTAIS DE ISOLADORES DO BAY TR-1  RG-1 230 88 KV  2.COMBATE A CORROSÃO E PINTURA NAS SECC    S Nº 799. 1153. 617. 911. 675. 664 E 620  3.COMBATE A CORROSÃO E PINTURA NO TP ENTRE OS DISJ. Nº 02 E 03  DE 230  KV
POS,1.COMBATE A CORROSÃO E PINTURA NOS PORTICOS   E PEDESTAIS DE ISOLADORES DO BAY TR-1  RG-1 230 88 KV  2.COMBATE A CORROSÃO E PINTURA NAS SECC    S Nº 799. 1153. 617. 911. 675. 664 E 620  3.COMBATE A CORROSÃO E PINTURA NO TP ENTRE OS DISJ. Nº 02 E 03  DE 230  KV
POS,1.COMBATE A CORROSÃO E PINTURA NOS PORTICOS   E PEDESTAIS DE ISOLADORES DO BAY TR-1  RG-1 230 88 KV  2.COMBATE A CORROSÃO E PINTURA NAS SECC    S Nº 799. 1153. 617. 911. 675. 664 E 620  3.COMBATE A CORROSÃO E PINTURA NO TP ENTRE OS DISJ. Nº 02 E 03  DE 230  KV
POS,1.COMBATE A CORROSÃO E PINTURA NOS PORTICOS   E PEDESTAIS DE ISOLADORES DO BAY TR-1  RG-1 230 88 KV  2.COMBATE A CORROSÃO E PINTURA NAS SECC    S Nº 799. 1153. 617. 911. 675. 664 E 620  3.COMBATE A CORROSÃO E PINTURA NO TP ENTRE OS DISJ. Nº 02 E 03  DE 230  KV
POS,1.COMBATE A CORROSÃO E PINTURA NOS PORTICOS   E PEDESTAIS DE ISOLADORES DO BAY TR-1  RG-1 230 88 KV  2.COMBATE A CORROSÃO E PINTURA NAS SECC    S Nº 799. 1153. 617. 911. 675. 664 E 620  3.COMBATE A CORROSÃO E PINTURA NO TP ENTRE OS DISJ. Nº 02 E 03  DE 230  KV
POS,VERIFICACAO DA FALTA DE TENSAO NA PROTECAO E MEDICAO (TP E RELES DE PROTECAO)
POS,INSPEÇÃO E REPAROS EM ESPAÇADORES E CABOS  E SUBSTITUIÇÃO DE ISOLADORES QUEBRADOS AO LONGO DA LT.
POS,INSPEÇÃO E REPAROS EM ESPAÇADORES E CABOS  E SUBSTITUIÇÃO DE ISOLADORES QUEBRADOS AO LONGO DA LT.
POS,INSPEÇÃO E REPAROS EM ESPAÇADORES E CABOS  E SUBSTITUIÇÃO DE ISOLADORES QUEBRADOS AO LONGO DA LT.
POS,INSPEÇÃO E REPAROS EM ESPAÇADORES E CABOS  E SUBSTITUIÇÃO DE ISOLADORES QUEBRADOS AO LONGO DA LT.
POS,INSPEÇÃO E REPAROS EM ESPAÇADORES E CABOS  E SUBSTITUIÇÃO DE ISOLADORES QUEBRADOS AO LONGO DA LT.
POS,VERIFICACAO DA FALTA DE TENSAO NA PROTECAO E MEDICAO (TP E RELES DE PROTECAO)
POS,TRATAMENTO ANTICORROSIVO DAS ESTRURAS AO LONGO DA LT EM REGIME  DE LINHA ENERGIZADA. 
POS,SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES  AO LONGO DA LT EM REGIME DE LINHA ENERGIZADA 
POS,INSPEÇÃO BIENAL NOS RELES 50 51 ABV-N LADO 69KV
POS,SUBSTITUIÇÃO DE CÉLULAS APÓS MEDIÇÃO DE CAPACITÂNCIA NO LDBC6-04.
POS,CONEXÃO DO ANEL DE TRANSFERÊNCIA DE PROTEÇÃO DO BAY ESO C-2 PARA O BAY PROVISÓRIO   - ENSAIOS DE TRIP DA PROTEÇÃO DO BAY ESO C-2 SOBRE O BAY PROVISÓRIO   - CONFIGURAÇÃO DO RELÉ DIFERENCIAL DE BARRAS DE 230KV   - DESCONECTAR OS CABOS DAS SECCIONADORAS E DISJUNTOR DO BAY PARALELO (10624-2) DO PAINEL DE COMANDO E DO RELÉ DIFERENCIAL.
POS,CORREÇÃO DE VAZAMENTO DE ÓLEO NO CIRCUÍTO HIDRAÚLICO DO REGULADOR DE VELOCIDADE.
POS,ENERGIZAÇÃO EM VAZIO PARA TESTES
POS,MANUTENCAO CORRETIVA NA SC621. 
POS,ENSAIOS ELETRICOS NO AT02  ATUACAO DOS ACESSORIOS DO AT02  ENSAIOS ELETRICOS NO TRAFO DE ATERRAMENTO  MANUTENCAO PREVENTIVA NO OLTC DO AT02  MANUTENCAO CORRETIVA NAS SECCIONADORAS DO VAO CASO NECES- SARIO: SC629. SC625. SC627. SC829. SC825 E SC827. 
POS,INTERVENCAO NA CHAVE SECCIONADORA SC623 
POS,RECOLOCAR FILTRO DE ONDAS DA FASE B.  RETIRAR FILTRO DE ONDAS DA FASE B.  TESTES DE MEGGER NOS TPIS DAS 3 FASES  TESTES NO FILTRO DE ONDAS DA FASE B. 
POS,RECUPERAÇÃO DAS ESTRUTURAS DE CONCRETO DE SUSTENTAÇÃO DOS EQUIPAMENTOS DA LT STIN.O-INT 1.  BAY DA LT STIN.O-INT 1 E SECCIONADORA 7483 DE 345 KV.
POS,RETIRAR ATERRAMENTO LOCAL EM SUBSTITUICAO A CHAVE 6420T  MANUTENCAO CORRETIVA NA CHAVE 6420T  A MESMA SE ENCONTRA COM FOLGA NO ACOPLAMENTO DA HASTE DE COMANDO(HD STRL.2003.0046.3  FAZER ATERRAMENTO LOCAL EM SUBSTITUICAO A CHAVE 6420T 
POS,RECOLOCAR FILTRO DE ONDAS DA FASE C.  TESTES NO FILTRO DE ONDAS DA FASE C.  RETIRAR FILTRO DE ONDAS DA FASE C. 
POS,RECOLOCAR FILTRO DE ONDAS DA FASE C.  RETIRAR FILTRO DE ONDAS DA FASE C.  TESTES NO FILTRO DE ONDAS DA FASE C.  TESTES DE MEGGER NOS TPIS DAS 3 FASES 
POS,COMISSIONAMENTO FINAL DO SISTEMA DE AGUA NEBULIZADA DO BAN CO DE REATORES. 
POS,COMISSIONAMENTO FINAL DO SISTEMA DE AGUA NEBULIZADA DO BAN CO DE REATORES. 
POS,ENSAIOS E TESTES DE TELECOMANDO E TELESUPERVISÃO DA REMOTA.
POS,ENSAIOS E TESTES DE TELECOMANDO E TELESUPERVISÃO DA REMOTA.
POS,ENSAIOS E TESTES DE TELECOMANDO E TELESUPERVISÃO DA REMOTA.
POS,DESMONTAGEM DE ANDAIMES NAS COLUNAS NÚMEROS 13 E 14 E NA VIGA NÚMERO 07 E MONTAGEM DE ANDAIMES NAS COLUNAS 25 E 26 E NAS VIGAS 13 E 14 PARA POSSIBILITAR TRATAMENTO ANTICORROSIVO NO RESPECTIVO PÓRTICO
POS,DESMONTAGEM DE ANDAIMES NAS COLUNAS NÚMEROS 13 E 14 E NA VIGA NÚMERO 07 E MONTAGEM DE ANDAIMES NAS COLUNAS 25 E 26 E NAS VIGAS 13 E 14 PARA POSSIBILITAR TRATAMENTO ANTICORROSIVO NO RESPECTIVO PÓRTICO
POS,MANUTENCAO CORRETIVA NA SC811. 
POS,MANUTENCAO PREVENTIVA NO DJ8024. 
POS,INSTALAR E TESTAR PROTECAO PRIMARIA E ALTERNADA. ATENDENDO CONTRATO DE MODERNIZACAO N.13479.  ISOLAR BAY 5 E 6 DA PROTECAO DIFERENCIAL DE BARRAS REFERENTE AOS DJ    S 8228 E 8238 RESPECTIVAMENTE. ATENDENDO CONTRATO DE MODERNIZACAO N.13479.  NORMALIZAR BAY 5 E 6 DA PROTECAO DIFERENCIAL DE BARRAS REFERENTE AOS DJ    S 8228 E 8238 RESPECTIVAMENTE. ATENDENDO CONTRATO DE MODERNIZACAO N.13479.  LEITURA DE CORRENTE. TENSAO E ANGULO NO TC8227 E NO TC8235. ATENDENDO CONTRATO DE MODERNIZACAO N.13479. 
POS,MANUTENCAO PREVENTIVA NO DJ8024. 
POS,MANUTENCAO CORRETIVA NA SC 861 . 
POS,MANUTENCAO PREVENTIVA SEXENAL NO DISJUNTOR 8518. 
POS,RELOCAÇÃO. REAPERTO E OU SUBSTITUIÇÃO DE ESPAÇADORES E INSTALAÇÃO DE REPAROS PRÉ-FORMADOS AO LONGO DA LINHA.
POS,RELOCAÇÃO. REAPERTO E OU SUBSTITUIÇÃO DE ESPAÇADORES E INSTALAÇÃO DE REPAROS PRÉ-FORMADOS AO LONGO DA LINHA.
POS,RELOCAÇÃO. REAPERTO E OU SUBSTITUIÇÃO DE ESPAÇADORES E INSTALAÇÃO DE REPAROS PRÉ-FORMADOS AO LONGO DA LINHA.
POS,DESMONTAGEM DE ANDAIMES NAS COLUNAS NÚMEROS 13 E 14 E NA VIGA NÚMERO 07 E MONTAGEM DE ANDAIMES NAS COLUNAS 25 E 26 E NAS VIGAS 13 E 14 PARA POSSIBILITAR TRATAMENTO ANTICORROSIVO NO RESPECTIVO PÓRTICO
POS,DESMONTAGEM DE ANDAIMES NAS COLUNAS NÚMEROS 13 E 14 E NA VIGA NÚMERO 07 E MONTAGEM DE ANDAIMES NAS COLUNAS 25 E 26 E NAS VIGAS 13 E 14 PARA POSSIBILITAR TRATAMENTO ANTICORROSIVO NO RESPECTIVO PÓRTICO
POS,DESMONTAGEM DE ANDAIMES NAS COLUNAS NÚMEROS 13 E 14 E NA VIGA NÚMERO 07 E MONTAGEM DE ANDAIMES NAS COLUNAS 25 E 26 E NAS VIGAS 13 E 14 PARA POSSIBILITAR TRATAMENTO ANTICORROSIVO NO RESPECTIVO PÓRTICO
POS,DESMONTAGEM DE ANDAIMES NAS COLUNAS NÚMEROS 13 E 14 E NA VIGA NÚMERO 07 E MONTAGEM DE ANDAIMES NAS COLUNAS 25 E 26 E NAS VIGAS 13 E 14 PARA POSSIBILITAR TRATAMENTO ANTICORROSIVO NO RESPECTIVO PÓRTICO
POS,DESMONTAGEM DE ANDAIMES NAS COLUNAS NÚMEROS 13 E 14 E NA VIGA NÚMERO 07 E MONTAGEM DE ANDAIMES NAS COLUNAS 25 E 26 E NAS VIGAS 13 E 14 PARA POSSIBILITAR TRATAMENTO ANTICORROSIVO NO RESPECTIVO PÓRTICO
POS,1. SUBSTITUIÇÃO DA FASE BRANCA DO TR-1     2. DESCONECTAR CABOS DO LADO DE 440KV E 230KV DO TR-1. FASE BRANCA. E CONECTAR CABOS DO LADO DE 440KV DO TR-RESERVA À BARRA DE TRANSFERÊNCIA     3. ENSAIOS DE CURTO CIRCUITO E PROTEÇÕES NO TR-1 DEVIDO A SUBSTITUIÇÃO DE FASE.
POS,INSTALAÇÃO DOS CABOS CONDUTORES AO LONGO DA LT 440 KV JUP BAU C-1 APÓS PERTURBAÇÃO COM QUEDA DE TORRES.
POS,VERIFICAR CAUSA DO DISJUNTOR 52-10 RECEBER COMANDO DE FECHAMENTO E. AO FECHAR ABRE INSTANTANEAMENTE.
POS,MEDIDAS DE NÍVEIS DE TRANSMISSÃO DA TELEPROTEÇÃO NSD-70 DEVIDO ALARME INTERMITENTE POR NÍVEL DE RECEPÇÃO EM JUPIA.
POS,MANUTENCAO PREVENTIVA NO DJ806. USIT EQ 2004 0028 00 3 
POS,SUBSTITUIÇÃO DO RELÉ KCGG (SOBRECORRENTE DE FASE 51)
POS,MANUTENCAO CORRETIVA NO CIRCUITO DE COMANDO ELETRICO LOCAL-REMOTO DA SC 880R
POS,INSPEÇÃO TRIMESTRAL EM ESCOVAS.   INSPEÇÃO NAS PONTES DE TIRISTORES DO REGULADOR DE TENSÃO.
POS,INSPEÇÃO TRIMESTRAL NO ANEL COLETOR E ESCOVAS.
POS,MANUTENCAO CORRETIVA NO CIRCUITO DE COMANDO ELETRICO LOCAL-REMOTO DA SC 633
POS,SANAR VAZAMENTO DE AR COMPRIMIDO NO DJ814. 
POS,MANUTENCAO CORRETIVA NA SECCIONADORA 641. 
POS,IMPLEMENTAÇÃO DO NOVO MÓDULO DE COMUNICAÇÃO COM O COS.
POS,COMPLETAR SF6 DO DISJUNTOR 12938 
POS,VERIFICAR A CAUSA DO ALARME DE PERDA DE ELEMENTO CAPACITIVO E CASO NECESSARIO. EFETUAR ENSAIOS DE CAPACITANCIA NOS CAPACITORES DA FASE  C . 
POS,EFETUAR MANOBRAS DE ABERTURA E FECHAMENTO EM FORMA MANUAL E AUTOMATI-CO NO DISJUNTOR 06U10 A FIM DE COMPROVAR NORMAL FUNCIONAMENTO DAS MODIFICACOES EFETUADAS PELO FABRICANTE NO SOFTWARE DE COMANDOS DO SCADA.
POS,SUBSTITUIÇÃO DOS TRES PARA RAIOS DA LI
POS,DESATIVAR OS CIRCUITOS DE CORRENTE E TENSAO DA LT E REATOR PARA O OSCILOGRAFO 1  PREVENTIVA NOS CUBICULOS E REATORES DA LINHA  MEDICAO DE CAMPO ELETRICO NO TRECHO PARALELO A LTIATP1 SUBSTITUICAO DE ESPACADORES-AMORTECEDORES NO TRECHO ENTRE AS TORRES 610 E 650  MANUTENCAO PREVENTIVA NAS SCS 12720R.12723 E12843  LEITURAS DE CORRENTE.TENSAO E ANGULO (20 MIN)  MANUTENCAO CORRETIVA SC 12727 - SANAR PTO QUENTE 09 GRAUS  MANUTENCAO PREVENTIVA NAS SCS   12727. 12720T 
POS,CONSTRUÇÃO DA REDE DE DUTOS PARA CAPTAÇÃO DE ÓLEO DAS BASES DOS TRS 1. 2. E 3.
POS,SUBSTITUIÇÃO DE TRANSDUTORES COM DEFEITO NAS CAIXAS 8 E 12.
POS,1 - REPARO DE AQUECIMENTO NO CONECTOR DO PINGADO DO CABO DO PARA-RAIO DA FASE VERMELHA E COMBATE EM CORROSÃO METÁLICA NO ANEL ANTI CORONA DA BUCHA PRIMARIA DA FASE BRANCA.    2 - REGULAGEM E AJUSTE  NAS SECCIONADORAS Nº 136 3 Nº 138.
POS,SOLUCIONAR PONTOS QUENTES NA SECCIONADORA 54L11. 
POS,INSTALAÇÃO SUBSTITUIÇÃO DA VÁLVULA DE INTERLIGAÇÃO DO SISTEMA DE RESFRIAMENTO DAS UNIDADES 01G1 E 01G2 USQ.
POS,MANUTENÇÃO PREVENTIVA NOS TPC S E NAS CHAVES 5P2 E 5P5 NO TERMINAL DA SE PIMENTA.
POS,ELIMINAÇÕA DE PONTO QUENTE NA CHAVE SECCIONADORA 89-8. NA FASE  B . NO CONECTOR CABO SAPATA DA LT 230 KV UPME. O SERVIÇO SERÁ REALIZADO AO POTENCIAL.
POS,POSSIBILITAR DESCIDA DE MERGULHADORES NA UG-2 . LADO JUSANTE. PARA SANAR INFILTRAÇÃO EXCESSIVA  PELOS STOP LOG S.  NOS VÃOS  1 E 2.
POS,1)- (08:00 AS 10:00) MODIFICAÇÃO NO CIRCUITO DE TELEPROTEÇÃO DA LT FURNAS-PIMENTA 345KV. PARA ATENDER A TROCA DO EQUIPAMENTO DE TELEPROTEÇÃO ENTRE A SE PIMENTA E FURNAS.    2)- (10:00 AS 12:00) COMISSIONAMENTO DESTA TROCA.
POS,TESTES DE FUNCIONAMENTO DOS RELÉS DE PROTEÇÃO PRINCIPAL DOS GERDORES 1. 2. 3 E 4 DE VOLTA GRANDE.
POS,TESTES DE FUNCIONAMENTO DOS RELÉS DE PROTEÇÃO PRINCIPAL DOS GERDORES 1. 2. 3 E 4 DE VOLTA GRANDE.
POS,LIMPEZA DO FILTRO Y. REFERENTE A BOMBA BRV 2S 05.
POS,MANUTENÇÃO ANUAL PREVENTIVA GRUPO GERADOR ( LIMPEZA DAS VÁLVULAS TRANSDUTORA REGULADOR DE VELOCIDADE. AJUSTE ZERO MECÂNICO DO REGULADOR DE VELOCIDADE. SUBSTITUIÇÃO ESCOVA ANEL COLETOR DO GERADOR. COMPLETAR NÍVEL ÓLEO DO TRANSFORMADOR ELEVADOR 115 MVA)
POS,LIMPEZA NOS RADIADORES DO GERADOR. 
POS,INSPEÇÃO NO RELE DE GAS DO ATRE6-01
POS,CORRIGIR EMENDA DO CABO PARA-RAIO SOBRE AS LT    S DAS UG    S 07. 08. 09. 10 E DA BR82. (PENDENCIA DO CONTRATO DE MODERNIZACAO N.13479.  PUNCIONAR TORRE INTERMEDIARIA 03. (PENDENCIA DO CONTRATO DE MODERNIZACAO N.13479). 
POS,CORRIGIR EMENDA DO CABO PARA-RAIO SOBRE AS LT    S DAS UG    S 07. 08. 09. 10 E DA BR82. (PENDENCIA DO CONTRATO DE MODERNIZACAO N.13479.  PUNCIONAR TORRE INTERMEDIARIA 03. (PENDENCIA DO CONTRATO DE MODERNIZACAO N.13479). 
POS,INSTALAÇÃO DE EMENDAS SPLICE SHUNT AO      LONGO DA LT.  -  RETENCIONAMENTO E GRAMPEAMENTO DE     CABOS CONDUTORES E PÁRA-RAIOS     AO LONGO DA LT.
POS,CORREÇÃO DE AQUECIMENTO NA FASE AZUL DA 4529-266.   EM REGIME DE INSTALAÇÃO ENERGIZADA.
POS,CORREÇÃO DE AQUECIMENTO NAS FASES BRANCA E VERMELHA DA 4529-268.   EM REGIME DE INSTALAÇÃO ENERGIZADA.
POS,SANAR PENDENCIA DE MONTAGEM - ADEQUAÇÃO DO FECHAMENTO DE NEUTRO DO REATOR.
POS,MODIFICACOES NO PAINEL NCC01 E TESTES PARA ATENDER A LOGICA CHAVEAMENTO DOS ELEMENTOS EXTERNOS - MSRE.  MODIFICACOES E TESTES NA LOGICA SICAM REFERENTE A TRANSFEREN CIA AUTOMATICA DO SERVICO AUXILIAR (480VAC).  INCLUSAO DE NOVO PONTO NA SICAM PARA SUPERVISAO DO RDP.  INSTALACAO DE TRANSDUTOR PARA DISPONIBILIZAR O SINAL DE  CONTROL VOLTAGE  PARA O RDP.  TREINAMENTO PRATICO DO SISTEMA DIGI  TESTES DE FUNCIONALIDADE DA LOGICA MSRE. 
POS,CORRIGIR EMENDA DO CABO PARA-RAIO SOBRE A LT DA UG06 E DA BR82. (PENDENCIA DO CONTRATO DE MODERNIZACAO N.13479). 
POS,CORRIGIR EMENDA DO CABO PARA-RAIO SOBRE A LT DA UG06 E DA BR82 (PENDENCIA DO CONTRATO N.13479). 
POS,MANUTENCAO PREVENTIVA NO DJ 2532R E TCS AUXILIARES . CONFORME INSTRUCAO DE MANUTENCAO  SANAR PONTOS DE CORROSAO NO CUBICULO DO DJ 2532R ( VIDE HD STCM.2003.0169.B ) 
POS,SUBSTITUIÇÃO DAS ESCOVAS DA EXCITATRIZ E REVISÃO DAS ESCOVAS DO GERADOR.
POS,CONTROLE C3 NO COMUTADOR.
POS,CONTROLE C2 NO DISJUNTOR 2P4.
POS,CONTROLE C3 NO COMUTADOR DA FASE BR.
POS,RETIRAR FILTRO DE ONDAS DA FASE B.  TESTES NO FILTRO DE ONDAS DA FASE B.  RECOLOCAR FILTRO DE ONDAS DA FASE B. 
POS,MANUTENCAO PREVENTIVA NO DJ 6122C CONFORME INSTRUCAO DE MANUTENCAO  SANAR VAZAMENTO DE OLEO HIDRAULICO NA BASE DA VALVULA FB ( VIDE HD STCM.2003.0120.8 ) 
POS,MANUTENÇÃO DOS RELÉS DE SOBRECORRENTE ( SUBSTITUIÇÃO DO FIRMWARE).     PL50IT E PL50IM. COM SUPERVISÃO DA INEPAR.  * INSPEÇÃO GERAL NO DISJUNTOR 6852-33.
POS,TROCA DOS CORDÕES ÓPTICOS DO FOX 515. DAS FIBRAS 1 E 2  PARA  3 E 4  (ELETRONET). A SER EXECUTADA NO DGO (DISTRIBUIDOR GERAL ÓPTICO) NA SUBESTAÇÃO PARA INSTALAÇÃO DO NOVO SISTEMA DE TELECOMUNICAÇÕES DIGITAL DA ELETROSUL
POS,TROCA DO TRANSFORMADOR DE POTENCIAL CAPACITOVO DA FASE  C DA BARRA  B  525 KV. E SUBSTITUIÇÃO DAS CHAPAS BASE DOS ISOLADORES DE PEDESTAL. QUE APRESENTAM CORROSÃO
POS,TROCA DE ISOLADORES QUEIMADOS. QUEBRADOS E RETIRADAS DE ANEIS E CENTELHADORES AO LONGO DA LI JUP MIM CIR.2
POS,SUBSTITUIÇÃO DE ISOLADORES COM CORROSÃO DA LINHA BLUMENAU - JOINVILLE 1.
POS,SUBSTITUIÇÃO DE ISOLADORES COM CORROSÃO DA LINHA BLUMENAU - JOINVILLE 2.
POS,DESCONEXÃO DA CS 741 DA BARRA PRINCIPAL - 230KV
POS,RECONEXÃO DA CS 741 À BARRA PRINCIPAL - 230KV
POS,MANUTENÇÃO PREVENTIVA PERIÓDICA DE 12 ANOS NA CHAVE SECCIONADORA 773 E TRANSFORMADORES DE POTENCIAL DO BAY DO TRANSFORMADOR 4. MANUTENÇÃO PREVENTIVA PERIÓDICA DE 06 ANOS NAS CHAVES SECCIONADORAS 141 E 145 .
POS,DESCONEXÃO DA CS 721 DA BARRA PRINCIPAL - 230KV
POS,RECONEXÃO DA CS 721 À BARRA PRINCIPAL - 230KV
POS,SUBSTITUIR OS 03(TRES) TC    S
POS,REINSTALAR A CS 755 E RETIRAR OS JUMPERS ENTRE A CS 753 E OS TPC    S
POS,SANAR PONTO QUENTE NO CONTATO FIXO DA FASE C  CS 341 69 KV.
POS,TESTAR O RELÉ 67N2 E 85 DA PROTEÇÃO PRIMÁRIA E REALIZAR MEDIÇÕES NOS CIRCUITOS CC DA REFERIDA PROTEÇÃO. 
POS,LANÇAMENTO DE CABO OPGW AO LONGO DA LT
POS,LANÇAMENTO DE CABO OPGW AO LONGO DA LT
POS,TROCA DE GRAMPOS E PREFORMADOS
POS,LANÇAMENTO DE CABO OPGW AO LONGO DA LT
POS,LANÇAMENTO DE CABO OPGW AO LONGO DA LT
